Nº,Date,Time,League,Season,Home,Away,Round,HT_Goals_H,HT_Goals_A,FT_Goals_H,FT_Goals_A,HT_Odd_H,HT_Odd_D,HT_Odd_A,HT_Odd_H_Open,HT_Odd_D_Open,HT_Odd_A_Open,HT_Odd_Over05,HT_Odd_Under05,HT_Odd_Over05_Open,HT_Odd_Under05_Open,HT_Odd_Over1,HT_Odd_Under1,HT_Odd_Over1_Open,HT_Odd_Under1_Open,HT_Odd_Over15,HT_Odd_Under15,HT_Odd_Over15_Open,HT_Odd_Under15_Open,HT_Odd_Over2,HT_Odd_Under2,HT_Odd_Over2_Open,HT_Odd_Under2_Open,HT_Odd_Over25,HT_Odd_Under25,HT_Odd_Over25_Open,HT_Odd_Under25_Open,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_H_Open,FT_Odd_D_Open,FT_Odd_A_Open,FT_Odd_DC_1X,FT_Odd_DC_12,FT_Odd_DC_X2,FT_Odd_DC_1X_Open,FT_Odd_DC_12_Open,FT_Odd_DC_X2_Open,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_BTTS_Yes_Open,FT_Odd_BTTS_No_Open,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over05_Open,FT_Odd_Under05_Open,FT_Odd_Over1,FT_Odd_Under1,FT_Odd_Over1_Open,FT_Odd_Under1_Open,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over15_Open,FT_Odd_Under15_Open,FT_Odd_Over2,FT_Odd_Under2,FT_Odd_Over2_Open,FT_Odd_Under2_Open,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_Over25_Open,FT_Odd_Under25_Open,FT_Odd_Over3,FT_Odd_Under3,FT_Odd_Over3_Open,FT_Odd_Under3_Open,FT_Odd_Over35,FT_Odd_Under35,FT_Odd_Over35_Open,FT_Odd_Under35_Open,FT_Odd_Over4,FT_Odd_Under4,FT_Odd_Over4_Open,FT_Odd_Under4_Open,FT_Odd_Over45,FT_Odd_Under45,FT_Odd_Over45_Open,FT_Odd_Under45_Open,FT_Odd_Over5,FT_Odd_Under5,FT_Odd_Over5_Open,FT_Odd_Under5_Open,FT_Odd_Over55,FT_Odd_Under55,FT_Odd_Over55_Open,FT_Odd_Under55_Open,FT_Odd_Over6,FT_Odd_Under6,FT_Odd_Over6_Open,FT_Odd_Under6_Open,FT_Odd_Over65,FT_Odd_Under65,FT_Odd_Over65_Open,FT_Odd_Under65_Open,FT_Odd_Over7,FT_Odd_Under7,FT_Odd_Over7_Open,FT_Odd_Under7_Open,FT_Odd_Over75,FT_Odd_Under75,FT_Odd_Over75_Open,FT_Odd_Under75_Open,FT_Odd_Over8,FT_Odd_Under8,FT_Odd_Over8_Open,FT_Odd_Under8_Open,FT_Odd_Over85,FT_Odd_Under85,FT_Odd_Over85_Open,FT_Odd_Under85_Open,FT_Odd_HA_DNB_H,FT_Odd_HA_DNB_A,FT_Odd_HA_Neg025_H,FT_Odd_HA_Pos025_A,FT_Odd_HA_Pos025_H,FT_Odd_HA_Neg025_A,FT_Odd_HA_Neg075_H,FT_Odd_HA_Pos075_A,FT_Odd_HA_Pos075_H,FT_Odd_HA_Neg075_A,FT_Odd_HA_Neg125_H,FT_Odd_HA_Pos125_A,FT_Odd_HA_Pos125_H,FT_Odd_HA_Neg125_A,FT_Odd_HA_Neg175_H,FT_Odd_HA_Pos175_A,FT_Odd_HA_Pos175_H,FT_Odd_HA_Neg175_A,FT_Odd_HA_Neg225_H,FT_Odd_HA_Pos225_A,FT_Odd_HA_Pos225_H,FT_Odd_HA_Neg225_A,FT_Odd_HA_Neg275_H,FT_Odd_HA_Pos275_A,FT_Odd_HA_Pos275_H,FT_Odd_HA_Neg275_A,FT_Odd_CS_0x0,FT_Odd_CS_0x1,FT_Odd_CS_0x2,FT_Odd_CS_0x3,FT_Odd_CS_1x0,FT_Odd_CS_1x1,FT_Odd_CS_1x2,FT_Odd_CS_1x3,FT_Odd_CS_2x0,FT_Odd_CS_2x1,FT_Odd_CS_2x2,FT_Odd_CS_2x3,FT_Odd_CS_3x0,FT_Odd_CS_3x1,FT_Odd_CS_3x2,FT_Odd_CS_3x3,FT_Odd_CS_0x4,FT_Odd_CS_1x4,FT_Odd_CS_2x4,FT_Odd_CS_3x4,FT_Odd_CS_4x0,FT_Odd_CS_4x1,FT_Odd_CS_4x2,FT_Odd_CS_4x3,FT_Odd_CS_4x4,HT_Ball_Possession_H,HT_Ball_Possession_A,HT_Goal_Attempts_H,HT_Goal_Attempts_A,HT_Attacks_H,HT_Attacks_A,HT_Dangerous_Attacks_H,HT_Dangerous_Attacks_A,HT_Shots_on_Goal_H,HT_Shots_on_Goal_A,HT_Shots_off_Goal_H,HT_Shots_off_Goal_A,HT_Blocked_Shots_H,HT_Blocked_Shots_A,HT_Total_Passes_H,HT_Total_Passes_A,HT_Completed_Passes_H,HT_Completed_Passes_A,HT_Free_Kicks_A,HT_Free_Kicks_H,HT_Goal_Kicks_H,HT_Goal_Kicks_A,HT_Corner_Kicks_H,HT_Corner_Kicks_A,HT_Offsides_H,HT_Offsides_A,HT_Goalkeeper_Saves_H,HT_Goalkeeper_Saves_A,HT_Fouls_H,HT_Fouls_A,HT_Yellow_Cards_H,HT_Yellow_Cards_A,HT_Red_Cards_H,HT_Red_Cards_A,HT_Tackles_H,HT_Tackles_A,HT_Throwin_A,HT_Throwin_H,FT_Ball_Possession_H,FT_Ball_Possession_A,FT_Goal_Attempts_H,FT_Goal_Attempts_A,FT_Attacks_H,FT_Attacks_A,FT_Dangerous_Attacks_H,FT_Dangerous_Attacks_A,FT_Shots_on_Goal_H,FT_Shots_on_Goal_A,FT_Shots_off_Goal_H,FT_Shots_off_Goal_A,FT_Blocked_Shots_H,FT_Blocked_Shots_A,FT_Total_Passes_H,FT_Total_Passes_A,FT_Completed_Passes_H,FT_Completed_Passes_A,FT_Pass_Success_%_H,FT_Pass_Success_%_A,FT_Free_Kicks_A,FT_Free_Kicks_H,FT_Goal_Kicks_H,FT_Goal_Kicks_A,FT_Corner_Kicks_H,FT_Corner_Kicks_A,FT_Offsides_H,FT_Offsides_A,FT_Goalkeeper_Saves_H,FT_Goalkeeper_Saves_A,FT_Fouls_H,FT_Fouls_A,FT_Yellow_Cards_H,FT_Yellow_Cards_A,FT_Red_Cards_A,FT_Red_Cards_H,FT_Tackles_H,FT_Tackles_A,FT_Throwin_A,FT_Throwin_H
96,2010-06-24,11:00,WORLD - WORLD CUP,2010,Slovakia,Italy,ROUND 3,1,0,3,2,6.0,2.1,2.2,6.0,2.25,2.04,1.45,2.54,1.37,2.85,0.0,0.0,0,0,3.1,1.33,3.00,1.34,0.0,0.0,0,0,9.25,1.03,9.25,1.03,7.0,3.8,1.57,6.0,3.6,1.53,2.25,1.22,1.08,2.25,1.22,1.1,0.0,0.0,0.0,0.0,1.08,8.0,1.08,8.0,0.0,0.0,0,0,1.4,2.75,1.44,2.63,0.0,0.0,0,0,2.29,1.6,2.25,1.62,0.0,0.0,0,0,4.33,1.2,4.50,1.18,0.0,0.0,0,0,10.0,1.06,10.0,1.06,0.0,0.0,0,0,21.0,1.02,21.0,1.02,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,4.4,1.2,5.5,1.14,3.0,1.38,0.0,0.0,2.1,1.83,0.0,0.0,1.55,2.38,0.0,0.0,1.3,3.35,0.0,0.0,1.14,5.5,0.0,0.0,1.1,7.2,9.0,5.5,6.0,10.0,13.0,7.0,8.5,15.0,34.0,21.0,21.0,34.0,81.0,51.0,67.0,81.0,23.0,29.0,51.0,151.0,351.0,201.0,251.0,451.0,501.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,2010-06-24,15:30,WORLD - WORLD CUP,2010,Cameroon,Netherlands,ROUND 3,0,1,1,2,4.75,2.1,2.38,4.5,2.25,2.4,1.38,2.8,1.35,2.95,0.0,0.0,0,0,2.85,1.37,2.85,1.37,0.0,0.0,0,0,8.5,1.04,8.5,1.04,5.5,3.8,1.67,4.0,3.5,1.8,2.1,1.22,1.12,1.83,1.23,1.18,0.0,0.0,0.0,0.0,1.06,10.0,1.06,10.0,0.0,0.0,0,0,1.33,3.25,1.30,3.40,0.0,0.0,0,0,2.04,1.75,2.08,1.73,0.0,0.0,0,0,3.5,1.29,3.40,1.30,0.0,0.0,0,0,7.0,1.1,7.0,1.1,0.0,0.0,0,0,17.0,1.02,15.00,1.03,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,3.8,1.25,4.4,1.2,2.67,1.45,6.6,1.11,2.04,1.88,0.0,0.0,1.52,2.42,0.0,0.0,1.3,3.35,0.0,0.0,1.14,5.5,0.0,0.0,0.0,0.0,10.0,6.5,7.5,12.0,12.0,7.0,8.5,13.0,26.0,17.0,17.0,29.0,51.0,41.0,41.0,51.0,26.0,29.0,51.0,126.0,201.0,126.0,126.0,201.0,451.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2010-06-24,15:30,WORLD - WORLD CUP,2010,Denmark,Japan,ROUND 3,0,2,1,3,2.88,2.04,4.0,2.7,2.1,4.33,1.5,2.4,1.40,2.75,0.0,0.0,0,0,3.55,1.25,3.20,1.31,0.0,0.0,0,0,10.0,1.02,9.25,1.03,2.25,3.25,3.4,2.0,3.25,3.5,1.29,1.3,1.57,1.23,1.26,1.67,0.0,0.0,0.0,0.0,1.1,7.0,1.08,8.00,0.0,0.0,0,0,1.5,2.5,1.44,2.63,0.0,0.0,0,0,2.5,1.5,2.25,1.62,0.0,0.0,0,0,5.0,1.17,4.33,1.20,0.0,0.0,0,0,11.0,1.05,10.00,1.06,0.0,0.0,0,0,26.0,1.01,21.00,1.02,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.6,2.29,2.04,1.88,1.45,2.67,2.67,1.45,1.23,4.09,4.09,1.23,1.1,7.2,6.6,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,15.0,34.0,7.0,6.0,12.0,29.0,10.0,9.5,15.0,41.0,21.0,19.0,34.0,51.0,81.0,67.0,81.0,151.0,41.0,41.0,67.0,126.0,401.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,2010-06-25,11:00,WORLD - WORLD CUP,2010,North Korea,Ivory Coast,ROUND 3,0,2,0,3,7.0,2.4,1.91,9.5,2.88,1.53,1.3,3.3,1.25,3.60,0.0,0.0,0,0,2.45,1.5,2.35,1.53,0.0,0.0,0,0,6.5,1.08,6.00,1.10,11.0,5.0,1.33,11.0,5.5,1.22,3.2,1.13,1.02,3.6,1.11,1.02,0.0,0.0,0.0,0.0,1.04,13.0,1.04,13.0,0.0,0.0,0,0,1.22,4.0,1.25,3.75,0.0,0.0,0,0,1.7,2.1,1.80,2.00,0.0,0.0,0,0,2.63,1.44,3.00,1.36,0.0,0.0,0,0,5.0,1.17,5.50,1.13,0.0,0.0,0,0,11.0,1.05,13.00,1.04,0.0,0.0,0,0,21.0,1.02,26.00,1.01,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,6.6,1.11,7.2,1.1,4.09,1.23,0.0,0.0,2.75,1.43,0.0,0.0,2.15,1.8,0.0,0.0,1.6,2.29,0.0,0.0,1.35,3.1,0.0,0.0,1.2,4.4,13.0,7.0,6.5,8.5,21.0,9.0,8.5,11.0,41.0,23.0,21.0,26.0,101.0,51.0,51.0,67.0,15.0,19.0,41.0,101.0,501.0,251.0,201.0,301.0,501.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,2010-06-25,11:00,WORLD - WORLD CUP,2010,Portugal,Brazil,ROUND 3,0,0,0,0,4.33,1.83,3.2,4.5,2.2,2.5,1.55,2.29,1.30,3.20,0.0,0.0,0,0,3.2,1.3,2.65,1.42,0.0,0.0,0,0,8.5,1.04,7.25,1.06,3.6,2.88,2.4,4.0,3.4,1.83,1.53,1.38,1.25,1.83,1.29,1.22,0.0,0.0,0.0,0.0,1.11,6.5,1.10,7.00,0.0,0.0,0,0,1.44,2.63,1.40,2.75,0.0,0.0,0,0,2.5,1.5,2.00,1.80,0.0,0.0,0,0,4.5,1.18,4.00,1.22,0.0,0.0,0,0,11.0,1.05,10.00,1.06,0.0,0.0,0,0,23.0,1.01,19.00,1.02,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,2.15,1.68,2.6,1.48,1.8,2.15,4.09,1.23,1.38,3.0,6.6,1.11,1.18,4.8,0.0,0.0,1.1,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,6.5,11.0,23.0,8.0,5.5,10.0,23.0,15.0,12.0,17.0,41.0,34.0,29.0,41.0,67.0,51.0,51.0,81.0,201.0,81.0,67.0,101.0,251.0,501.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,2010-06-25,15:30,WORLD - WORLD CUP,2010,Chile,Spain,ROUND 3,0,2,1,2,6.0,2.29,2.1,5.5,2.25,2.1,1.35,2.95,1.30,3.20,0.0,0.0,0,0,2.75,1.4,2.54,1.45,0.0,0.0,0,0,7.75,1.05,6.75,1.07,6.5,4.2,1.53,5.5,3.6,1.57,2.38,1.2,1.1,2.15,1.22,1.11,0.0,0.0,0.0,0.0,1.05,11.0,1.06,10.00,0.0,0.0,0,0,1.29,3.5,1.30,3.40,0.0,0.0,0,0,1.95,1.85,1.95,1.85,0.0,0.0,0,0,3.4,1.3,3.4,1.3,0.0,0.0,0,0,6.5,1.11,7.00,1.10,0.0,0.0,0,0,15.0,1.03,15.0,1.03,0.0,0.0,0,0,26.0,1.01,26.0,1.01,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,4.4,1.2,4.8,1.18,3.0,1.38,0.0,0.0,2.15,1.68,0.0,0.0,1.63,2.25,0.0,0.0,1.38,3.0,0.0,0.0,1.2,4.4,0.0,0.0,1.11,6.6,11.0,6.5,7.0,11.0,13.0,7.5,8.5,13.0,29.0,19.0,19.0,29.0,67.0,51.0,51.0,67.0,21.0,26.0,51.0,126.0,251.0,151.0,151.0,251.0,501.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,2010-06-25,15:30,WORLD - WORLD CUP,2010,Switzerland,Honduras,ROUND 3,0,0,0,0,2.1,2.25,6.5,2.4,2.25,4.5,1.4,2.75,1.35,2.95,0.0,0.0,0,0,2.95,1.35,2.85,1.37,0.0,0.0,0,0,8.5,1.04,8.5,1.04,1.57,4.0,6.5,1.8,3.5,4.0,1.1,1.22,2.25,1.18,1.23,1.83,0.0,0.0,0.0,0.0,1.06,10.0,1.06,10.0,0.0,0.0,0,0,1.33,3.25,1.33,3.25,0.0,0.0,0,0,2.08,1.73,2.08,1.73,0.0,0.0,0,0,3.75,1.25,3.75,1.25,0.0,0.0,0,0,8.0,1.08,8.0,1.08,0.0,0.0,0,0,17.0,1.02,17.0,1.02,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.23,4.09,1.43,2.75,1.2,4.4,1.77,2.02,1.1,7.2,2.38,1.55,0.0,0.0,3.35,1.3,0.0,0.0,5.5,1.14,0.0,0.0,7.2,1.1,0.0,0.0,10.0,13.0,29.0,67.0,6.0,7.5,19.0,51.0,6.5,8.5,19.0,51.0,11.0,13.0,29.0,67.0,251.0,151.0,151.0,301.0,23.0,29.0,51.0,126.0,501.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,2010-06-26,11:00,WORLD - WORLD CUP,2010,Uruguay,South Korea,PLAY OFFS ,1,0,2,1,2.6,1.95,6.0,2.5,1.95,4.75,1.55,2.29,1.44,2.60,0.0,0.0,0,0,3.6,1.25,3.20,1.31,0.0,0.0,0,0,11.0,1.01,10.00,1.02,1.83,3.4,5.0,1.91,3.1,4.0,1.13,1.29,1.83,1.18,1.29,1.73,0.0,0.0,0.0,0.0,1.1,7.0,1.1,7.0,0.0,0.0,0,0,1.5,2.5,1.44,2.63,0.0,0.0,0,0,2.6,1.48,2.38,1.55,0.0,0.0,0,0,5.0,1.17,4.50,1.18,0.0,0.0,0,0,11.0,1.05,11.0,1.05,0.0,0.0,0,0,26.0,1.01,23.00,1.01,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.3,3.35,1.52,2.42,1.23,4.09,2.04,1.75,1.11,6.6,3.0,1.38,0.0,0.0,4.4,1.2,0.0,0.0,7.2,1.1,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.5,23.0,51.0,5.0,6.5,17.0,41.0,7.0,9.0,21.0,51.0,15.0,19.0,41.0,81.0,201.0,151.0,201.0,401.0,34.0,41.0,67.0,201.0,251.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,2010-06-26,15:30,WORLD - WORLD CUP,2010,USA,Ghana,PLAY OFFS ,0,1,1,2,3.2,1.91,4.0,3.2,1.95,3.5,1.5,2.4,1.48,2.50,0.0,0.0,0,0,3.6,1.25,3.20,1.30,0.0,0.0,0,0,11.0,1.01,10.00,1.02,2.4,3.1,3.3,2.5,3.0,2.75,1.3,1.33,1.53,1.36,1.3,1.44,0.0,0.0,0.0,0.0,1.11,6.5,1.08,8.00,0.0,0.0,0,0,1.5,2.5,1.40,2.75,0.0,0.0,0,0,2.6,1.48,2.38,1.55,0.0,0.0,0,0,5.0,1.17,4.33,1.20,0.0,0.0,0,0,13.0,1.04,10.00,1.06,0.0,0.0,0,0,26.0,1.01,21.00,1.02,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.6,2.29,2.02,1.9,1.43,2.75,2.75,1.43,1.23,4.09,4.4,1.2,1.1,7.2,6.6,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,7.5,15.0,41.0,6.0,6.0,13.0,34.0,9.5,10.0,19.0,41.0,23.0,23.0,41.0,81.0,101.0,81.0,126.0,301.0,51.0,51.0,81.0,201.0,501.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,2010-06-27,11:00,WORLD - WORLD CUP,2010,Germany,England,PLAY OFFS ,2,1,4,1,3.75,1.95,3.4,3.4,1.95,3.2,1.5,2.4,1.48,2.50,0.0,0.0,0,0,3.2,1.3,3.2,1.3,0.0,0.0,0,0,10.0,1.02,10.0,1.02,3.0,3.1,2.6,2.63,3.0,2.63,1.44,1.33,1.36,1.4,1.3,1.4,0.0,0.0,0.0,0.0,1.1,7.0,1.08,8.00,0.0,0.0,0,0,1.5,2.5,1.40,2.75,0.0,0.0,0,0,2.5,1.5,2.35,1.57,0.0,0.0,0,0,5.0,1.17,4.33,1.20,0.0,0.0,0,0,11.0,1.05,10.00,1.06,0.0,0.0,0,0,26.0,1.01,21.00,1.02,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,2.17,1.77,2.42,1.52,1.73,2.08,3.55,1.27,1.38,3.0,6.1,1.12,1.18,4.8,0.0,0.0,1.1,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.5,11.0,26.0,7.0,6.0,10.0,23.0,13.0,12.0,17.0,41.0,34.0,29.0,41.0,67.0,51.0,51.0,81.0,201.0,81.0,67.0,101.0,251.0,501.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,2010-06-27,15:30,WORLD - WORLD CUP,2010,Argentina,Mexico,PLAY OFFS ,2,0,3,1,2.1,2.25,6.5,2.04,2.2,6.0,1.38,2.8,1.37,2.90,0.0,0.0,0,0,2.85,1.37,2.80,1.38,0.0,0.0,0,0,8.5,1.04,7.75,1.05,1.62,3.7,6.5,1.44,4.0,6.5,1.1,1.25,2.2,1.08,1.18,2.5,0.0,0.0,0.0,0.0,1.07,9.0,1.06,10.00,0.0,0.0,0,0,1.33,3.25,1.33,3.25,0.0,0.0,0,0,2.15,1.67,2.00,1.80,0.0,0.0,0,0,3.75,1.25,3.50,1.29,0.0,0.0,0,0,8.0,1.08,7.00,1.10,0.0,0.0,0,0,17.0,1.02,17.0,1.02,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.23,4.09,1.43,2.75,1.2,4.4,1.88,2.04,1.1,7.2,2.5,1.5,0.0,0.0,3.35,1.3,0.0,0.0,5.5,1.14,0.0,0.0,7.2,1.1,0.0,0.0,9.0,13.0,29.0,67.0,6.0,7.0,19.0,51.0,7.0,8.5,19.0,51.0,12.0,15.0,29.0,67.0,251.0,151.0,151.0,301.0,26.0,29.0,51.0,151.0,501.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,2010-06-28,11:00,WORLD - WORLD CUP,2010,Netherlands,Slovakia,PLAY OFFS ,1,0,2,1,1.95,2.4,6.5,1.95,2.2,8.5,1.35,2.95,1.38,2.80,0.0,0.0,0,0,2.75,1.4,2.85,1.37,0.0,0.0,0,0,7.75,1.05,8.50,1.04,1.4,4.5,9.0,1.5,3.6,6.5,1.04,1.17,2.75,1.06,1.2,2.63,0.0,0.0,0.0,0.0,1.06,10.0,1.07,9.00,0.0,0.0,0,0,1.3,3.4,1.36,3.00,0.0,0.0,0,0,1.95,1.85,2.15,1.67,0.0,0.0,0,0,3.5,1.29,3.75,1.25,0.0,0.0,0,0,7.0,1.1,9.00,1.07,0.0,0.0,0,0,15.0,1.03,19.00,1.02,0.0,0.0,0,0,26.0,1.01,26.0,1.01,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.12,6.1,1.25,3.8,1.1,7.2,1.48,2.6,0.0,0.0,1.93,2.0,0.0,0.0,2.5,1.5,0.0,0.0,3.55,1.27,0.0,0.0,5.5,1.14,0.0,0.0,11.0,19.0,41.0,101.0,6.0,8.5,26.0,51.0,6.0,8.5,21.0,51.0,9.0,12.0,29.0,67.0,401.0,201.0,201.0,301.0,17.0,23.0,41.0,126.0,501.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
